Nr.,Kt.,bfs_gmde_nummer_1974,bfs_gmde_name_1974,Stimmberechtigte,Abgegebene Stimmen,Stimmbeteiligung in %,leer,ungültig,Gültige Stimmen,JA,NEIN,JA in %
22,VD,5859,Mont-sur-Rolle,488.0,328.0,67.21311475409836,,,325,84,241,25.846153846153847
22,VD,5860,Perroy,428.0,299.0,69.85981308411215,,,298,79,219,26.51006711409396
22,VD,5861,Rolle,1764.0,1243.0,70.46485260770976,,,1227,283,944,23.06438467807661
22,VD,5862,Tartegnin,65.0,46.0,70.76923076923077,,,45,8,37,17.77777777777778
22,VD,5863,Vinzel,96.0,74.0,77.08333333333334,,,71,10,61,14.08450704225352
22,VD,5871,L'Abbaye,765.0,448.0,58.56209150326798,,,440,90,350,20.454545454545453
22,VD,5872,Le Chenit,2891.0,2149.0,74.33414043583535,,,2124,358,1766,16.854990583804142
22,VD,5873,Le Lieu,532.0,325.0,61.09022556390977,,,323,70,253,21.671826625387
22,VD,5881,Blonay,1362.0,950.0,69.7503671071953,,,937,191,746,20.384204909284954
22,VD,5882,Chardonne,1075.0,738.0,68.65116279069767,,,726,117,609,16.115702479338843
22,VD,5883,Corseaux,1120.0,875.0,78.125,,,867,129,738,14.878892733564014
22,VD,5884,Corsier-sur-Vevey,1756.0,1126.0,64.12300683371298,,,1103,300,803,27.198549410698096
22,VD,5885,Jongny,319.0,246.0,77.11598746081505,,,241,59,182,24.481327800829877
22,VD,5886,Montreux,10396.0,7217.0,69.42093112735668,,,7119,1696,5423,23.823570726225594
22,VD,5888,Saint-Légier-La Chiésaz,1324.0,923.0,69.71299093655588,,,911,177,734,19.42919868276619
22,VD,5889,La Tour-de-Peilz,5544.0,4140.0,74.67532467532467,,,4070,774,3296,19.017199017199015
22,VD,5890,Vevey,9107.0,6281.0,68.96892500274514,,,6183,1733,4450,28.02846514636908
22,VD,5891,Veytaux,487.0,367.0,75.35934291581108,,,364,72,292,19.78021978021978
22,VD,5901,Arrissoules,27.0,22.0,81.48148148148148,,,22,2,20,9.090909090909092
22,VD,5902,Belmont-sur-Yverdon,130.0,71.0,54.61538461538462,,,70,46,24,65.71428571428572
22,VD,5903,Bioley-Magnoux,121.0,75.0,61.98347107438017,,,75,42,33,56.0
22,VD,5904,Chamblon,126.0,80.0,63.49206349206349,,,80,13,67,16.25
22,VD,5905,Champvent,185.0,136.0,73.51351351351352,,,136,34,102,25.0
22,VD,5906,Chanéaz,44.0,31.0,70.45454545454547,,,31,4,27,12.903225806451612
22,VD,5907,Chavannes-le-Chêne,162.0,94.0,58.02469135802469,,,94,43,51,45.744680851063826
22,VD,5908,Chêne-Pâquier,76.0,43.0,56.578947368421055,,,42,16,26,38.095238095238095
22,VD,5909,Cheseaux-Noréaz,129.0,98.0,75.96899224806202,,,97,17,80,17.525773195876287
22,VD,5910,Cronay,187.0,132.0,70.58823529411765,,,132,51,81,38.63636363636363
22,VD,5911,Cuarny,107.0,65.0,60.74766355140187,,,65,20,45,30.76923076923077
22,VD,5912,Démoret,75.0,57.0,76.0,,,57,22,35,38.59649122807017
22,VD,5913,Donneloye,161.0,96.0,59.62732919254658,,,95,33,62,34.73684210526316
22,VD,5914,Ependes (VD),133.0,85.0,63.909774436090224,,,85,21,64,24.705882352941178
22,VD,5915,Essert-Pittet,90.0,62.0,68.88888888888889,,,62,18,44,29.032258064516128
22,VD,5916,Essert-sous-Champvent,42.0,30.0,71.42857142857143,,,30,10,20,33.333333333333336
22,VD,5917,Gossens,48.0,29.0,60.41666666666667,,,29,5,24,17.241379310344826
22,VD,5918,Gressy,100.0,62.0,62.0,,,57,22,35,38.59649122807017
22,VD,5919,Mathod,183.0,127.0,69.39890710382514,,,126,32,94,25.396825396825395
22,VD,5920,Mézery-près-Donneloye,22.0,17.0,77.27272727272728,,,17,11,6,64.70588235294119
22,VD,5921,Molondin,123.0,69.0,56.09756097560975,,,68,25,43,36.76470588235294
22,VD,5922,Montagny-près-Yverdon,242.0,154.0,63.63636363636364,,,151,39,112,25.827814569536425
22,VD,5923,Oppens,93.0,73.0,78.49462365591397,,,70,15,55,21.42857142857143
22,VD,5924,Orges,115.0,74.0,64.34782608695652,,,74,9,65,12.162162162162161
22,VD,5925,Orzens,119.0,84.0,70.58823529411765,,,83,32,51,38.55421686746988
22,VD,5926,Pomy,262.0,166.0,63.3587786259542,,,164,43,121,26.21951219512195
22,VD,5927,Prahins,61.0,40.0,65.57377049180329,,,40,16,24,40.0
22,VD,5928,Rovray,56.0,38.0,67.85714285714286,,,38,14,24,36.8421052631579
22,VD,5929,Suchy,168.0,105.0,62.5,,,105,26,79,24.76190476190476
22,VD,5930,Suscévaz,98.0,58.0,59.183673469387756,,,58,23,35,39.6551724137931
22,VD,5931,Treycovagnes,132.0,88.0,66.66666666666667,,,87,21,66,24.137931034482758
22,VD,5932,Ursins,92.0,67.0,72.82608695652173,,,67,27,40,40.29850746268657
22,VD,5933,Valeyres-sous-Montagny,202.0,129.0,63.86138613861386,,,129,36,93,27.906976744186046
22,VD,5934,Valeyres-sous-Ursins,102.0,65.0,63.725490196078425,,,64,18,46,28.125
22,VD,5935,Villars-Epeney,24.0,15.0,62.5,,,15,3,12,20.0
22,VD,5936,Villars-sous-Champvent,19.0,15.0,78.94736842105263,,,14,5,9,35.714285714285715
22,VD,5937,Vugelles-La Mothe,56.0,35.0,62.5,,,35,4,31,11.428571428571429
22,VD,5938,Yverdon,11826.0,8322.0,70.37037037037037,,,8229,2605,5624,31.656337343541136
22,VD,5939,Yvonand,860.0,533.0,61.97674418604651,,,530,165,365,31.132075471698116
22,VD,19222,VD-autres,,15.0,,,,15,1,14,6.666666666666667
23,VS,6001,Birgisch,99.0,35.0,35.35353535353536,,,34,13,21,38.23529411764706
23,VS,6002,Brig-Glis,5224.0,2809.0,53.771056661562014,,,2771,859,1912,30.999639119451462
23,VS,6004,Eggerberg,189.0,109.0,57.67195767195767,,,109,49,60,44.95412844036697
23,VS,6006,Mund,360.0,156.0,43.333333333333336,,,156,99,57,63.46153846153847
23,VS,6007,Naters,3606.0,1992.0,55.24126455906822,,,1969,663,1306,33.67191467750127
23,VS,6008,Ried bei Brig,570.0,351.0,61.57894736842105,,,351,127,224,36.182336182336186
23,VS,6009,Simplon,210.0,135.0,64.28571428571428,,,132,39,93,29.545454545454547
23,VS,6010,Termen,292.0,146.0,50.0,,,145,61,84,42.06896551724138
23,VS,6011,Zwischbergen,126.0,88.0,69.84126984126983,,,88,21,67,23.863636363636367
23,VS,6021,Ardon,964.0,652.0,67.63485477178423,,,651,136,515,20.89093701996928
23,VS,6022,Chamoson,1390.0,869.0,62.51798561151079,,,862,299,563,34.68677494199536
23,VS,6023,Conthey,2795.0,1523.0,54.490161001788906,,,1493,488,1005,32.68586738111186
23,VS,6024,Nendaz,2655.0,1515.0,57.06214689265536,,,1501,475,1026,31.645569620253166
23,VS,6025,Vétroz,1168.0,809.0,69.26369863013699,,,807,179,628,22.18091697645601
23,VS,6031,Bagnes,2816.0,1930.0,68.53693181818183,,,1924,241,1683,12.525987525987526
23,VS,6032,Bourg-Saint-Pierre,148.0,110.0,74.32432432432432,,,109,18,91,16.51376146788991
23,VS,6033,Liddes,444.0,244.0,54.95495495495496,,,241,55,186,22.821576763485478
23,VS,6034,Orsières,1470.0,994.0,67.61904761904762,,,988,219,769,22.16599190283401
23,VS,6035,Sembrancher,447.0,326.0,72.93064876957494,,,321,70,251,21.806853582554517
23,VS,6036,Vollèges,652.0,447.0,68.55828220858896,,,442,41,401,9.276018099547512
23,VS,6051,Ausserbinn,24.0,16.0,66.66666666666667,,,16,7,9,43.75
23,VS,6052,Bellwald,164.0,103.0,62.80487804878049,,,101,16,85,15.841584158415841
23,VS,6053,Biel (VS),42.0,21.0,50.0,,,21,2,19,9.523809523809524
23,VS,6054,Binn,108.0,67.0,62.03703703703704,,,66,8,58,12.121212121212121
23,VS,6055,Blitzingen,83.0,35.0,42.168674698795186,,,35,7,28,20.0
23,VS,6056,Ernen,202.0,96.0,47.524752475247524,,,93,28,65,30.10752688172043
23,VS,6057,Fiesch,401.0,215.0,53.61596009975062,,,214,64,150,29.906542056074766
23,VS,6058,Fieschertal,132.0,46.0,34.84848484848485,,,45,8,37,17.77777777777778
23,VS,6059,Geschinen,58.0,20.0,34.48275862068965,,,20,7,13,35.0
23,VS,6060,Gluringen,77.0,42.0,54.54545454545455,,,41,9,32,21.95121951219512
23,VS,6061,Lax,146.0,96.0,65.75342465753424,,,96,31,65,32.29166666666667
23,VS,6062,Mühlebach,38.0,17.0,44.736842105263165,,,17,2,15,11.764705882352942
23,VS,6063,Münster (VS),308.0,178.0,57.79220779220779,,,177,29,148,16.384180790960453
23,VS,6064,Niederwald,73.0,38.0,52.054794520547944,,,38,4,34,10.526315789473685
23,VS,6065,Obergesteln,158.0,78.0,49.36708860759494,,,77,12,65,15.584415584415584
23,VS,6066,Oberwald,161.0,98.0,60.8695652173913,,,96,16,80,16.666666666666668
23,VS,6067,Reckingen (VS),241.0,140.0,58.09128630705395,,,140,27,113,19.285714285714285
23,VS,6068,Ritzingen,50.0,27.0,54.0,,,27,10,17,37.03703703703704
23,VS,6069,Selkingen,53.0,24.0,45.283018867924525,,,24,3,21,12.5
23,VS,6070,Steinhaus,23.0,14.0,60.8695652173913,,,14,5,9,35.714285714285715
23,VS,6071,Ulrichen,139.0,83.0,59.71223021582733,,,83,16,67,19.27710843373494
23,VS,6081,Les Agettes,119.0,78.0,65.54621848739495,,,78,22,56,28.205128205128208
23,VS,6082,Ayent,1691.0,987.0,58.36782968657599,,,970,355,615,36.597938144329895
23,VS,6083,Evolène,969.0,435.0,44.89164086687306,,,434,137,297,31.566820276497698
23,VS,6084,Hérémence,1006.0,666.0,66.20278330019882,,,660,155,505,23.484848484848484
23,VS,6085,Mase,180.0,85.0,47.22222222222222,,,82,25,57,30.48780487804878
23,VS,6086,Nax,258.0,121.0,46.89922480620155,,,119,32,87,26.89075630252101
23,VS,6087,Saint-Martin (VS),735.0,406.0,55.23809523809524,,,406,146,260,35.960591133004925
23,VS,6088,Vernamiège,171.0,95.0,55.55555555555555,,,95,43,52,45.26315789473684
23,VS,6089,Vex,584.0,388.0,66.43835616438356,,,383,98,285,25.587467362924286
23,VS,6101,Agarn,360.0,180.0,50.0,,,180,89,91,49.44444444444445
23,VS,6102,Albinen,175.0,76.0,43.42857142857142,,,76,32,44,42.10526315789474
23,VS,6103,Bratsch,260.0,134.0,51.53846153846154,,,134,103,31,76.86567164179105
23,VS,6104,Ergisch,143.0,60.0,41.95804195804195,,,59,32,27,54.23728813559322
23,VS,6105,Erschmatt,166.0,85.0,51.20481927710844,,,85,63,22,74.11764705882354
23,VS,6106,Feschel,63.0,38.0,60.317460317460316,,,38,27,11,71.05263157894737
23,VS,6107,Gampel,608.0,385.0,63.32236842105264,,,382,90,292,23.56020942408377
23,VS,6108,Guttet,170.0,70.0,41.1764705882353,,,68,57,11,83.82352941176471
23,VS,6109,Inden,36.0,18.0,50.0,,,18,1,17,5.555555555555555
23,VS,6110,Leuk,1613.0,761.0,47.17916924984501,,,752,341,411,45.34574468085106
23,VS,6111,Leukerbad,601.0,369.0,61.39767054908486,,,368,88,280,23.913043478260867
23,VS,6112,Oberems,106.0,40.0,37.735849056603776,,,40,22,18,55.0
23,VS,6113,Salgesch,730.0,436.0,59.72602739726027,,,436,194,242,44.4954128440367
23,VS,6114,Turtmann,502.0,205.0,40.83665338645418,,,204,57,147,27.941176470588236
23,VS,6115,Unterems,110.0,60.0,54.54545454545455,,,60,28,32,46.66666666666667
23,VS,6116,Varen,374.0,232.0,62.03208556149733,,,232,124,108,53.44827586206896
23,VS,6131,Bovernier,387.0,272.0,70.28423772609818,,,268,144,124,53.73134328358209
23,VS,6132,Charrat,583.0,436.0,74.78559176672384,,,433,105,328,24.249422632794456
23,VS,6133,Fully,2291.0,1632.0,71.23526844172851,,,1600,578,1022,36.125
23,VS,6134,Isérables,753.0,382.0,50.73041168658698,,,377,195,182,51.72413793103449
23,VS,6135,Leytron,1195.0,666.0,55.73221757322175,,,657,264,393,40.182648401826484
23,VS,6136,Martigny,6068.0,4317.0,71.14370468029004,,,4275,913,3362,21.35672514619883
23,VS,6137,Martigny-Combe,643.0,419.0,65.16329704510109,,,415,105,310,25.301204819277107
23,VS,6139,Riddes,1075.0,742.0,69.02325581395348,,,740,275,465,37.16216216216216
23,VS,6140,Saillon,527.0,333.0,63.18785578747628,,,330,101,229,30.606060606060606
23,VS,6141,Saxon,1600.0,1143.0,71.4375,,,1117,299,818,26.76812891674127
23,VS,6142,Trient,76.0,59.0,77.63157894736842,,,59,10,49,16.94915254237288
23,VS,6151,Champéry,571.0,413.0,72.3292469352014,,,407,96,311,23.587223587223587
23,VS,6152,Collombey-Muraz,1556.0,1055.0,67.80205655526991,,,1043,333,710,31.92713326941515
23,VS,6153,Monthey,5408.0,4133.0,76.42381656804734,,,4055,989,3066,24.38964241676942
23,VS,6154,Port-Valais,774.0,484.0,62.53229974160206,,,480,107,373,22.291666666666668
23,VS,6155,Saint-Gingolph,347.0,254.0,73.19884726224784,,,252,73,179,28.96825396825397
23,VS,6156,Troistorrents,1508.0,1009.0,66.90981432360743,,,990,383,607,38.686868686868685
23,VS,6157,Val-d'Illiez,656.0,436.0,66.46341463414635,,,427,171,256,40.04683840749415
23,VS,6158,Vionnaz,503.0,397.0,78.92644135188867,,,391,95,296,24.296675191815858
23,VS,6159,Vouvry,1105.0,829.0,75.02262443438914,,,819,211,608,25.763125763125764
23,VS,6171,Betten,282.0,183.0,64.8936170212766,,,180,16,164,8.88888888888889
23,VS,6172,Bister,24.0,8.0,33.333333333333336,,,7,4,3,57.142857142857146
23,VS,6173,Bitsch,206.0,98.0,47.57281553398058,,,97,15,82,15.463917525773194
23,VS,6174,Filet,53.0,30.0,56.60377358490566,,,30,10,20,33.333333333333336
23,VS,6175,Goppisberg,56.0,34.0,60.714285714285715,,,34,1,33,2.9411764705882355
23,VS,6176,Greich,69.0,34.0,49.27536231884058,,,34,3,31,8.823529411764707
23,VS,6177,Grengiols,298.0,100.0,33.557046979865774,,,99,31,68,31.313131313131315
23,VS,6178,Martisberg,28.0,15.0,53.57142857142858,,,15,0,15,0.0
23,VS,6179,Mörel,308.0,180.0,58.44155844155844,,,179,39,140,21.787709497206702
23,VS,6180,Ried bei Mörel,146.0,67.0,45.890410958904106,,,67,31,36,46.268656716417915
23,VS,6191,Ausserberg,409.0,261.0,63.81418092909535,,,260,97,163,37.30769230769231
23,VS,6192,Blatten,247.0,142.0,57.48987854251012,,,142,39,103,27.464788732394364
23,VS,6193,Bürchen,327.0,164.0,50.15290519877676,,,163,46,117,28.220858895705522
23,VS,6194,Eischoll,366.0,131.0,35.79234972677596,,,131,38,93,29.007633587786263
23,VS,6195,Ferden,227.0,140.0,61.67400881057269,,,140,26,114,18.571428571428573
23,VS,6196,Hohtenn,125.0,58.0,46.4,,,56,26,30,46.42857142857143
23,VS,6197,Kippel,264.0,190.0,71.96969696969697,,,190,26,164,13.68421052631579
23,VS,6198,Niedergesteln,248.0,129.0,52.016129032258064,,,128,50,78,39.0625
23,VS,6199,Raron,747.0,391.0,52.34270414993306,,,389,129,260,33.16195372750642
23,VS,6200,Steg,646.0,347.0,53.71517027863777,,,343,112,231,32.6530612244898
23,VS,6201,Unterbäch,242.0,126.0,52.06611570247934,,,124,48,76,38.70967741935483
23,VS,6202,Wiler (Lötschen),254.0,162.0,63.77952755905512,,,162,22,140,13.580246913580247
23,VS,6211,Collonges,243.0,170.0,69.95884773662551,,,168,49,119,29.166666666666668
23,VS,6212,Dorénaz,298.0,212.0,71.14093959731544,,,209,67,142,32.057416267942585
23,VS,6213,Evionnaz,466.0,334.0,71.67381974248927,,,331,66,265,19.939577039274923
23,VS,6214,Finhaut,267.0,212.0,79.40074906367042,,,211,30,181,14.218009478672986
23,VS,6215,Massongex,525.0,362.0,68.95238095238095,,,353,125,228,35.41076487252125
23,VS,6216,Mex (VS),54.0,38.0,70.37037037037037,,,38,8,30,21.05263157894737
23,VS,6217,Saint-Maurice,1881.0,1466.0,77.93726741095162,,,1452,407,1045,28.03030303030303
23,VS,6218,Salvan,652.0,506.0,77.60736196319019,,,504,75,429,14.88095238095238
23,VS,6219,Vernayaz,752.0,599.0,79.65425531914893,,,592,169,423,28.5472972972973
23,VS,6220,Vérossaz,195.0,136.0,69.74358974358974,,,134,48,86,35.820895522388064
23,VS,6231,Ayer,307.0,184.0,59.93485342019544,,,183,53,130,28.961748633879782
23,VS,6232,Chalais,1190.0,789.0,66.30252100840336,,,781,305,476,39.052496798975675
23,VS,6233,Chandolin,60.0,42.0,70.0,,,42,6,36,14.285714285714285
23,VS,6234,Chermignon,1276.0,875.0,68.57366771159874,,,863,232,631,26.882966396292005
23,VS,6235,Chippis,813.0,581.0,71.46371463714637,,,569,190,379,33.391915641476274
23,VS,6237,Grimentz,134.0,108.0,80.59701492537314,,,106,20,86,18.867924528301888
23,VS,6238,Grône,827.0,465.0,56.2273276904474,,,459,148,311,32.24400871459695
23,VS,6239,Icogne,157.0,111.0,70.70063694267516,,,107,13,94,12.149532710280374
23,VS,6240,Lens,1453.0,936.0,64.41844459738472,,,925,274,651,29.621621621621625
23,VS,6241,Miège,396.0,238.0,60.101010101010104,,,234,80,154,34.18803418803419
23,VS,6242,Mollens (VS),185.0,120.0,64.86486486486487,,,120,33,87,27.5
23,VS,6243,Montana,1003.0,734.0,73.18045862412761,,,715,189,526,26.433566433566437
23,VS,6244,Randogne,892.0,619.0,69.39461883408072,,,611,151,460,24.713584288052374
23,VS,6245,Saint-Jean,118.0,61.0,51.69491525423729,,,61,18,43,29.508196721311478
23,VS,6246,Saint-Léonard,893.0,636.0,71.22060470324749,,,625,154,471,24.64
23,VS,6247,Saint-Luc,125.0,93.0,74.4,,,93,18,75,19.354838709677416
23,VS,6248,Sierre,7180.0,4633.0,64.52646239554318,,,4580,1271,3309,27.751091703056765
23,VS,6249,Venthône,359.0,250.0,69.63788300835655,,,247,56,191,22.672064777327936
23,VS,6250,Veyras,480.0,325.0,67.70833333333334,,,319,107,212,33.542319749216304
23,VS,6251,Vissoie,227.0,186.0,81.93832599118943,,,185,22,163,11.891891891891893
23,VS,6261,Arbaz,350.0,184.0,52.57142857142857,,,182,71,111,39.010989010989015
23,VS,6263,Grimisuat,844.0,587.0,69.54976303317535,,,583,127,456,21.78387650085763
23,VS,6264,Salins,426.0,265.0,62.206572769953056,,,264,74,190,28.03030303030303
23,VS,6265,Savièse,2485.0,1399.0,56.29778672032193,,,1392,640,752,45.97701149425287
23,VS,6266,Sion,12222.0,8227.0,67.3130420553101,,,8129,1628,6501,20.027063599458728
23,VS,6267,Veysonnaz,271.0,164.0,60.51660516605166,,,163,23,140,14.110429447852761
23,VS,6281,Baltschieder,267.0,135.0,50.56179775280899,,,135,83,52,61.48148148148148
23,VS,6282,Eisten,184.0,95.0,51.630434782608695,,,95,60,35,63.1578947368421
23,VS,6283,Embd,225.0,80.0,35.55555555555556,,,79,42,37,53.16455696202532
23,VS,6285,Grächen,598.0,328.0,54.8494983277592,,,328,88,240,26.829268292682926
23,VS,6286,Lalden,309.0,196.0,63.43042071197411,,,196,80,116,40.816326530612244
23,VS,6287,Randa,254.0,126.0,49.60629921259843,,,124,39,85,31.451612903225804
23,VS,6288,Saas Almagell,228.0,135.0,59.21052631578947,,,134,34,100,25.373134328358212
23,VS,6289,Saas Balen,348.0,164.0,47.12643678160919,,,162,108,54,66.66666666666666
23,VS,6290,Saas Fee,612.0,389.0,63.56209150326797,,,387,35,352,9.04392764857881
23,VS,6291,Saas Grund,520.0,235.0,45.19230769230769,,,235,100,135,42.5531914893617
23,VS,6292,St. Niklaus,1224.0,600.0,49.01960784313726,,,597,269,328,45.058626465661646
23,VS,6293,Stalden (VS),615.0,314.0,51.05691056910569,,,313,146,167,46.64536741214057
23,VS,6294,Staldenried,304.0,115.0,37.828947368421055,,,114,67,47,58.7719298245614
23,VS,6295,Täsch,363.0,139.0,38.29201101928375,,,139,41,98,29.49640287769784
23,VS,6296,Törbel,356.0,145.0,40.73033707865169,,,144,86,58,59.72222222222222
23,VS,6297,Visp,3225.0,2107.0,65.33333333333333,,,2086,535,1551,25.647171620325985
23,VS,6298,Visperterminen,751.0,385.0,51.264980026631164,,,368,160,208,43.47826086956522
23,VS,6299,Zeneggen,136.0,66.0,48.529411764705884,,,66,40,26,60.60606060606061
23,VS,6300,Zermatt,1858.0,958.0,51.56081808396125,,,932,221,711,23.71244635193133
23,VS,19232,VS-autres,,5.0,,,,5,0,5,0.0
24,NE,6401,Auvernier,979.0,755.0,77.11950970377937,,,746,159,587,21.31367292225201
24,NE,6402,Bevaix,1356.0,986.0,72.71386430678466,,,976,228,748,23.360655737704917
24,NE,6403,Bôle,972.0,730.0,75.10288065843622,,,720,156,564,21.666666666666668
24,NE,6404,Boudry,2065.0,1415.0,68.52300242130751,,,1393,412,981,29.576453697056714
24,NE,6405,Brot-Dessous,83.0,53.0,63.85542168674699,,,51,16,35,31.372549019607842
24,NE,6406,Colombier (NE),2448.0,1787.0,72.9983660130719,,,1770,452,1318,25.536723163841806
24,NE,6407,Corcelles-Cormondrèche,2159.0,1537.0,71.19036591014358,,,1519,344,1175,22.646477946017118
24,NE,6408,Cortaillod,1987.0,1416.0,71.2632108706593,,,1395,403,992,28.888888888888886
24,NE,6409,Fresens,97.0,62.0,63.91752577319587,,,60,15,45,25.0
24,NE,6410,Gorgier,853.0,578.0,67.76084407971864,,,572,162,410,28.32167832167832
24,NE,6411,Montalchez,99.0,40.0,40.40404040404041,,,40,18,22,45.0
24,NE,6412,Peseux,3452.0,2503.0,72.50869061413674,,,2474,708,1766,28.617623282134197
24,NE,6413,Rochefort,435.0,309.0,71.03448275862068,,,308,76,232,24.675324675324674
24,NE,6414,Saint-Aubin-Sauges,1151.0,797.0,69.24413553431798,,,794,193,601,24.307304785894207
24,NE,6415,Vaumarcus,87.0,68.0,78.16091954022988,,,66,19,47,28.78787878787879
24,NE,6421,La Chaux-de-Fonds,24433.0,17435.0,71.3584087095322,,,17197,4339,12858,25.231144967145433
24,NE,6422,Les Planchettes,121.0,84.0,69.42148760330579,,,84,21,63,25.0
24,NE,6423,La Sagne,634.0,418.0,65.93059936908517,,,414,124,290,29.951690821256037
24,NE,6431,Les Brenets,753.0,570.0,75.69721115537848,,,566,67,499,11.837455830388693
24,NE,6432,La Brévine,485.0,278.0,57.319587628865975,,,277,64,213,23.104693140794225
24,NE,6433,Brot-Plamboz,154.0,94.0,61.03896103896104,,,91,36,55,39.56043956043956
24,NE,6434,Le Cerneux-Péquignot,177.0,152.0,85.87570621468927,,,151,15,136,9.933774834437086
24,NE,6435,La Chaux-du-Milieu,236.0,184.0,77.96610169491525,,,174,25,149,14.367816091954023
24,NE,6436,Le Locle,7544.0,5864.0,77.7306468716861,,,5784,1162,4622,20.089903181189488
24,NE,6437,Les Ponts-de-Martel,879.0,596.0,67.80432309442548,,,590,99,491,16.779661016949152
24,NE,6451,Cornaux,586.0,422.0,72.01365187713311,,,420,127,293,30.238095238095237
24,NE,6452,Cressier (NE),741.0,573.0,77.32793522267207,,,569,121,448,21.26537785588752
24,NE,6453,Enges,95.0,76.0,80.0,,,74,32,42,43.24324324324324
24,NE,6454,Hauterive,1367.0,1013.0,74.10387710314556,,,1000,212,788,21.2
24,NE,6455,Le Landeron,1985.0,1318.0,66.39798488664988,,,1296,353,943,27.23765432098765
24,NE,6456,Lignières,338.0,236.0,69.8224852071006,,,233,83,150,35.622317596566525
24,NE,6457,Marin-Epagnier,1320.0,948.0,71.81818181818183,,,934,293,641,31.370449678800856
24,NE,6458,Neuchâtel,20528.0,14082.0,68.59898674980514,,,13905,3866,10039,27.80294857964761
24,NE,6459,Saint-Blaise,1552.0,1206.0,77.7061855670103,,,1194,234,960,19.597989949748744
24,NE,6460,Thielle-Wavre,139.0,106.0,76.2589928057554,,,100,18,82,18.0
24,NE,6471,Boudevilliers,295.0,233.0,78.98305084745762,,,227,62,165,27.312775330396473
24,NE,6472,Cernier,1004.0,729.0,72.60956175298804,,,721,179,542,24.82662968099861
24,NE,6473,Chézard-Saint-Martin,704.0,502.0,71.30681818181819,,,496,112,384,22.58064516129032
24,NE,6474,Coffrane,266.0,186.0,69.92481203007519,,,183,75,108,40.98360655737705
24,NE,6475,Dombresson,683.0,492.0,72.03513909224012,,,488,141,347,28.893442622950822
24,NE,6476,Engollon,41.0,27.0,65.85365853658537,,,26,12,14,46.15384615384615
24,NE,6477,Fenin-Vilars-Saules,234.0,169.0,72.22222222222221,,,169,45,124,26.627218934911244
24,NE,6478,Fontainemelon,880.0,662.0,75.22727272727272,,,658,203,455,30.851063829787233
24,NE,6479,Fontaines (NE),342.0,265.0,77.48538011695906,,,260,94,166,36.15384615384615
24,NE,6480,Les Geneveys-sur-Coffrane,683.0,527.0,77.15959004392387,,,520,155,365,29.80769230769231
24,NE,6481,Les Hauts-Geneveys,410.0,287.0,70.0,,,284,63,221,22.183098591549296
24,NE,6482,Montmollin,216.0,166.0,76.85185185185185,,,165,47,118,28.484848484848484
24,NE,6483,Le Pâquier (NE),136.0,80.0,58.82352941176471,,,79,23,56,29.113924050632914
24,NE,6484,Savagnier,343.0,256.0,74.63556851311954,,,255,72,183,28.235294117647058
24,NE,6485,Valangin,243.0,164.0,67.48971193415638,,,154,55,99,35.714285714285715
24,NE,6486,Villiers,136.0,91.0,66.91176470588236,,,91,32,59,35.16483516483517
24,NE,6501,Les Bayards,234.0,137.0,58.547008547008545,,,135,20,115,14.814814814814813
24,NE,6502,Boveresse,207.0,127.0,61.35265700483092,,,126,32,94,25.396825396825395
24,NE,6503,Buttes,422.0,312.0,73.93364928909952,,,311,101,210,32.47588424437299
24,NE,6504,La Côte-aux-Fées,360.0,234.0,65.0,,,232,37,195,15.948275862068964
24,NE,6505,Couvet,1770.0,1225.0,69.2090395480226,,,1219,266,953,21.821164889253488
24,NE,6506,Fleurier,2291.0,1598.0,69.7512003491925,,,1583,334,1249,21.099178774478837
24,NE,6507,Môtiers (NE),521.0,390.0,74.85604606525912,,,386,91,295,23.575129533678755
24,NE,6508,Noiraigue,251.0,193.0,76.89243027888446,,,191,30,161,15.706806282722512
24,NE,6509,Saint-Sulpice (NE),360.0,210.0,58.333333333333336,,,210,71,139,33.80952380952381
24,NE,6510,Travers,803.0,540.0,67.24782067247821,,,533,150,383,28.142589118198874
24,NE,6511,Les Verrières,587.0,358.0,60.98807495741056,,,351,113,238,32.193732193732195
25,GE,6601,Aire-la-Ville,164.0,125.0,76.21951219512195,,,120,32,88,26.666666666666668
25,GE,6602,Anières,558.0,411.0,73.65591397849462,,,401,50,351,12.468827930174564
25,GE,6603,Avully,966.0,742.0,76.81159420289856,,,722,153,569,21.191135734072024
25,GE,6604,Avusy,290.0,231.0,79.65517241379311,,,229,40,189,17.467248908296945
25,GE,6605,Bardonnex,678.0,520.0,76.6961651917404,,,512,92,420,17.96875
25,GE,6606,Bellevue,369.0,272.0,73.71273712737127,,,271,45,226,16.605166051660518
25,GE,6607,Bernex,2598.0,1923.0,74.01847575057737,,,1886,340,1546,18.027571580063626
25,GE,6608,Carouge (GE),7273.0,5112.0,70.2873642238416,,,4988,1395,3593,27.967121090617482
25,GE,6609,Cartigny,276.0,190.0,68.84057971014492,,,182,28,154,15.384615384615387
25,GE,6610,Céligny,259.0,186.0,71.81467181467181,,,180,40,140,22.22222222222222
25,GE,6611,Chancy,275.0,210.0,76.36363636363636,,,196,65,131,33.16326530612245
25,GE,6612,Chêne-Bougeries,4537.0,3064.0,67.53361251928588,,,3007,379,2628,12.603924176920518
